"DYN365_BUSINESS_Marketing (393a0c96-9ba1-4af0-8975-fa2f853a25ac)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 Marketing (393a0c96-9ba1-4af0-8975-fa2f853a25ac)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYN365_MARKETING_MSE_USER (2824c69a-1ac5-4397-8592-eae51cb8b581)
DYN365_MARKETING_USER (5d7a6abc-eebd-46ab-96e1-e4a2f54a2248)
Forms_Pro_Marketing (76366ba0-d230-47aa-8087-b6d55dae454f)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
MCOMEETBASIC (9974d6cf-cd24-4ba2-921c-e2aa687da846)","Dynamics 365 for Marketing MSE User (2824c69a-1ac5-4397-8592-eae51cb8b581)
Dynamics 365 for Marketing USL (5d7a6abc-eebd-46ab-96e1-e4a2f54a2248)
Microsoft Dynamics 365 Customer Voice for Marketing (76366ba0-d230-47aa-8087-b6d55dae454f)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)
Microsoft Teams Audio Conferencing with dial-out to select geographies (9974d6cf-cd24-4ba2-921c-e2aa687da846)"
"DYN365_ENTERPRISE_P1 (d56f3deb-50d8-465a-bedb-f079817ccac1)
FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)
NBENTERPRISE (03acaee3-9492-4f40-aed4-bcb6b32981b6)
POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)
PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)
SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014)","DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN (d56f3deb-50d8-465a-bedb-f079817ccac1)
FLOW FOR DYNAMICS 365 (7e6d7d78-73de-46ba-83b1-6d25117334ba)
MICROSOFT SOCIAL ENGAGEMENT - SERVICE DISCONTINUATION (03acaee3-9492-4f40-aed4-bcb6b32981b6)
POWERAPPS FOR DYNAMICS 365 (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)
PROJECT ONLINE ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINT ONLINE (PLAN 2) (5dbe027f-2339-4123-9542-606e4d348a72)
OFFICE ONLINE (e95bec33-7c88-4a70-8e19-b10bd9d0c014)"
"DYN365_ENTERPRISE_SALES (2da8e897-7791-486b-b08f-cc63c8129df7)
FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)
NBENTERPRISE (03acaee3-9492-4f40-aed4-bcb6b32981b6)
POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)
PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)
SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014)","DYNAMICS 365 FOR SALES (2da8e897-7791-486b-b08f-cc63c8129df7)
FLOW FOR DYNAMICS 365 (7e6d7d78-73de-46ba-83b1-6d25117334ba)
MICROSOFT SOCIAL ENGAGEMENT - SERVICE DISCONTINUATION (03acaee3-9492-4f40-aed4-bcb6b32981b6)
POWERAPPS FOR DYNAMICS 365 (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)
PROJECT ONLINE ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINT ONLINE (PLAN 2) (5dbe027f-2339-4123-9542-606e4d348a72)
OFFICE ONLINE (e95bec33-7c88-4a70-8e19-b10bd9d0c014)"
"DYN365_SALES_PRO (88d83950-ff78-4e85-aa66-abfc787f8090)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014)
POWERAPPS_SALES_PRO (6f9f70ce-138d-49f8-bb8b-2e701b7dde75)
FLOW_SALES_PRO (f944d685-f762-4371-806d-a1f48e5bea13)
PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)","Dynamics 365 for Sales Professional (88d83950-ff78-4e85-aa66-abfc787f8090)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)
Office for the Web (e95bec33-7c88-4a70-8e19-b10bd9d0c014)
Power Apps for Sales Pro (6f9f70ce-138d-49f8-bb8b-2e701b7dde75)
Power Automate for Sales Pro (f944d685-f762-4371-806d-a1f48e5bea13)
Project Online Essentials (1259157c-8581-4875-bca7-2ffb18c51bda)
SharePoint (Plan 2) (5dbe027f-2339-4123-9542-606e4d348a72)"
"D365_SALES_PRO_IW (73f205fc-6b15-47a5-967e-9e64fdf72d0a)
D365_SALES_PRO_IW_Trial (db39a47e-1f4f-462b-bf5b-2ec471fb7b88)","Dynamics 365 for Sales Professional Trial (73f205fc-6b15-47a5-967e-9e64fdf72d0a)
Dynamics 365 for Sales Professional Trial (db39a47e-1f4f-462b-bf5b-2ec471fb7b88)"
"D365_SALES_PRO_ATTACH (065f3c64-0649-4ec7-9f47-ef5cf134c751)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Sales Pro Attach (065f3c64-0649-4ec7-9f47-ef5cf134c751)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYN365_CDS_SUPPLYCHAINMANAGEMENT (b6a8b974-2956-4e14-ae81-f0384c363528)
DYN365_REGULATORY_SERVICE (c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65)
D365_SCM (1224eae4-0d91-474a-8a52-27ec96a63fe7)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)
POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)","COMMON DATA SERVICE FOR DYNAMICS 365 SUPPLY CHAIN MANAGEMENT (b6a8b974-2956-4e14-ae81-f0384c363528)
DYNAMICS 365 FOR FINANCE AND OPERATIONS, ENTERPRISE EDITION - REGULATORY SERVICE (c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65)
DYNAMICS 365 FOR SUPPLY CHAIN MANAGEMENT (1224eae4-0d91-474a-8a52-27ec96a63fe7)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
FLOW FOR DYNAMICS 365 (7e6d7d78-73de-46ba-83b1-6d25117334ba)
POWERAPPS FOR DYNAMICS 365 (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)"
"DYN365_CDS_DYN_APPS (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
Dynamics_365_Hiring_Free_PLAN (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
Dynamics_365_Onboarding_Free_PLAN (300b8114-8555-4313-b861-0c115d820f50)
Dynamics_365_for_HCM_Trial (5ed38b64-c3b7-4d9f-b1cd-0de18c9c4331)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)
POWERAPPS_DYN_APPS (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)","Common Data Service (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
Dynamics 365 for Talent: Attract (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
Dynamics 365 for Talent: Onboard (300b8114-8555-4313-b861-0c115d820f50)
Dynamics 365 for HCM Trial (5ed38b64-c3b7-4d9f-b1cd-0de18c9c4331)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)
Flow for Dynamics 365 (7e6d7d78-73de-46ba-83b1-6d25117334ba)
PowerApps for Dynamics 365 (874fc546-6efe-4d22-90b8-5c4e7aa59f4b)"
"DYN365_Enterprise_Talent_Attract_TeamMember (643d201a-9884-45be-962a-06ba97062e5e)
DYN365_Enterprise_Talent_Onboard_TeamMember (f2f49eef-4b3f-4853-809a-a055c6103fe0)
DYN365_ENTERPRISE_TEAM_MEMBERS (6a54b05e-4fab-40e7-9828-428db3b336fa)
DYNAMICS_365_FOR_OPERATIONS_TEAM_MEMBERS (f5aa7b45-8a36-4cd1-bc37-5d06dea98645)
Dynamics_365_for_Retail_Team_members (c0454a3d-32b5-4740-b090-78c32f48f0ad)
Dynamics_365_for_Talent_Team_members (d5156635-0704-4f66-8803-93258f8b2678)
FLOW_DYN_TEAM (1ec58c70-f69c-486a-8109-4b87ce86e449)
POWERAPPS_DYN_TEAM (52e619e2-2730-439a-b0d3-d09ab7e8b705)
PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)
SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014)","DYNAMICS 365 FOR TALENT - ATTRACT EXPERIENCE TEAM MEMBER (643d201a-9884-45be-962a-06ba97062e5e)
DYNAMICS 365 FOR TALENT - ONBOARD EXPERIENCE (f2f49eef-4b3f-4853-809a-a055c6103fe0)
DYNAMICS 365 FOR TEAM MEMBERS (6a54b05e-4fab-40e7-9828-428db3b336fa)
DYNAMICS 365 FOR OPERATIONS TEAM MEMBERS (f5aa7b45-8a36-4cd1-bc37-5d06dea98645)
DYNAMICS 365 FOR RETAIL TEAM MEMBERS (c0454a3d-32b5-4740-b090-78c32f48f0ad)
DYNAMICS 365 FOR TALENT TEAM MEMBERS (d5156635-0704-4f66-8803-93258f8b2678)
FLOW FOR DYNAMICS 365 (1ec58c70-f69c-486a-8109-4b87ce86e449)
POWERAPPS FOR DYNAMICS 365 (52e619e2-2730-439a-b0d3-d09ab7e8b705)
PROJECT ONLINE ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINT ONLINE (PLAN 2) (5dbe027f-2339-4123-9542-606e4d348a72)
OFFICE ONLINE (e95bec33-7c88-4a70-8e19-b10bd9d0c014)"
"DYN365_CDS_GUIDES (1315ade1-0410-450d-b8e3-8050e6da320f)
GUIDES (0b2c029c-dca0-454a-a336-887285d6ef07)
POWERAPPS_GUIDES (816971f4-37c5-424a-b12b-b56881f402e7)","Common Data Service (1315ade1-0410-450d-b8e3-8050e6da320f)
Dynamics 365 Guides (0b2c029c-dca0-454a-a336-887285d6ef07)
Power Apps for Guides (816971f4-37c5-424a-b12b-b56881f402e7)"
"DYN365_RETAIL_DEVICE (ceb28005-d758-4df7-bb97-87a617b93d6c)
Dynamics_365_for_OperationsDevices (2c9fb43e-915a-4d61-b6ca-058ece89fd66)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Retail Device (ceb28005-d758-4df7-bb97-87a617b93d6c)
Dynamics 365 for Operations Devices (2c9fb43e-915a-4d61-b6ca-058ece89fd66)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"Dynamics_365_for_Operations_Sandbox_Tier2 (d8ba6fb2-c6b1-4f07-b7c8-5f2745e36b54)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Operations non-production multi-box instance for standard acceptance testing (Tier 2) (d8ba6fb2-c6b1-4f07-b7c8-5f2745e36b54)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"Dynamics_365_for_Operations_Sandbox_Tier4 (f6b5efb1-1813-426f-96d0-9b4f7438714f)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Operations, Enterprise Edition - Sandbox Tier 4:Standard Performance Testing (f6b5efb1-1813-426f-96d0-9b4f7438714f)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYN365_ENTERPRISE_P1_IW (056a5f80-b4e0-4983-a8be-7ad254a113c9)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","DYNAMICS 365 P1 TRIAL FOR INFORMATION WORKERS (056a5f80-b4e0-4983-a8be-7ad254a113c9)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYN365_REGULATORY_SERVICE (c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Finance and Operations, Enterprise edition - Regulatory Service (c7657ae3-c0b0-4eed-8c1d-6a7967bd9c65)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"CDS_REMOTE_ASSIST (0850ebb5-64ee-4d3a-a3e1-5a97213653b5)
MICROSOFT_REMOTE_ASSIST (4f4c7800-298a-4e22-8867-96b17850d4dd)
TEAMS1 (57ff2da0-773e-42df-b2af-ffb7a2317929)","Common Data Service for Remote Assist (0850ebb5-64ee-4d3a-a3e1-5a97213653b5)
Microsoft Remote Assist (4f4c7800-298a-4e22-8867-96b17850d4dd)
Microsoft Teams (57ff2da0-773e-42df-b2af-ffb7a2317929)"
"CDS_REMOTE_ASSIST (0850ebb5-64ee-4d3a-a3e1-5a97213653b5)
MICROSOFT_REMOTE_ASSIST (4f4c7800-298a-4e22-8867-96b17850d4dd)
TEAMS1 (57ff2da0-773e-42df-b2af-ffb7a2317929)","Common Data Service for Remote Assist (0850ebb5-64ee-4d3a-a3e1-5a97213653b5)
Microsoft Remote Assist (4f4c7800-298a-4e22-8867-96b17850d4dd)
Microsoft Teams (57ff2da0-773e-42df-b2af-ffb7a2317929)"
"D365_SALES_ENT_ATTACH (3ae52229-572e-414f-937c-ff35a87d4f29)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Dynamics 365 for Sales Enterprise Attach (3ae52229-572e-414f-937c-ff35a87d4f29)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"CUSTOMER_VOICE_DYN365_VIRAL_TRIAL (dbe07046-af68-4861-a20d-1c8cbda9194f)
DYN365_SALES_ENTERPRISE_VIRAL_TRIAL (7f636c80-0961-41b2-94da-9642ccf02de0)
DYN365_SALES_INSIGHTS_VIRAL_TRIAL (456747c0-cf1e-4b0d-940f-703a01b964cc)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
POWER_APPS_DYN365_VIRAL_TRIAL (54b37829-818e-4e3c-a08a-3ea66ab9b45d)
POWER_AUTOMATE_DYN365_VIRAL_TRIAL (81d4ecb8-0481-42fb-8868-51536c5aceeb)","Customer Voice for Dynamics 365 vTrial (dbe07046-af68-4861-a20d-1c8cbda9194f)
Dynamics 365 Sales Enterprise vTrial (7f636c80-0961-41b2-94da-9642ccf02de0)
Dynamics 365 Sales Insights vTrial (456747c0-cf1e-4b0d-940f-703a01b964cc)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)
Power Apps for Dynamics 365 vTrial (54b37829-818e-4e3c-a08a-3ea66ab9b45d)
Power Automate for Dynamics 365 vTrial (81d4ecb8-0481-42fb-8868-51536c5aceeb)"
"DYN365_CDS_DYN_APPS (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
Dynamics_365_Hiring_Free_PLAN (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","Common Data Service (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
Dynamics 365 for Talent: Attract (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYN365_CDS_DYN_APPS (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
Dynamics_365_Onboarding_Free_PLAN (300b8114-8555-4313-b861-0c115d820f50)
Dynamics_365_Talent_Onboard (048a552e-c849-4027-b54c-4c7ead26150a)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)","COMMON DATA SERVICE (2d925ad8-2479-4bd8-bb76-5b80f1d48935)
DYNAMICS 365 FOR TALENT: ONBOARD (300b8114-8555-4313-b861-0c115d820f50)
DYNAMICS 365 FOR TALENT: ONBOARD (048a552e-c849-4027-b54c-4c7ead26150a)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)"
"DYNAMICS_365_FOR_RETAIL_TEAM_MEMBERS (c0454a3d-32b5-4740-b090-78c32f48f0ad)
DYN365_ENTERPRISE_TALENT_ATTRACT_TEAMMEMBER (643d201a-9884-45be-962a-06ba97062e5e)
DYN365_ENTERPRISE_TALENT_ONBOARD_TEAMMEMBER (f2f49eef-4b3f-4853-809a-a055c6103fe0)
DYNAMICS_365_FOR_TALENT_TEAM_MEMBERS (d5156635-0704-4f66-8803-93258f8b2678)
DYN365_TEAM_MEMBERS (4092fdb5-8d81-41d3-be76-aaba4074530b)
DYNAMICS_365_FOR_OPERATIONS_TEAM_MEMBERS (f5aa7b45-8a36-4cd1-bc37-5d06dea98645)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
FLOW_DYN_TEAM (1ec58c70-f69c-486a-8109-4b87ce86e449)
FLOW_DYN_APPS (7e6d7d78-73de-46ba-83b1-6d25117334ba)
SHAREPOINTWAC (e95bec33-7c88-4a70-8e19-b10bd9d0c014)
POWERAPPS_DYN_TEAM (52e619e2-2730-439a-b0d3-d09ab7e8b705)
PROJECT_ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINTENTERPRISE (5dbe027f-2339-4123-9542-606e4d348a72)","DYNAMICS 365 FOR RETAIL TEAM MEMBERS (c0454a3d-32b5-4740-b090-78c32f48f0ad)
DYNAMICS 365 FOR TALENT - ATTRACT EXPERIENCE TEAM MEMBER (643d201a-9884-45be-962a-06ba97062e5e)
DYNAMICS 365 FOR TALENT - ONBOARD EXPERIENCE (f2f49eef-4b3f-4853-809a-a055c6103fe0)
DYNAMICS 365 FOR TALENT TEAM MEMBERS (d5156635-0704-4f66-8803-93258f8b2678)
DYNAMICS 365 TEAM MEMBERS (4092fdb5-8d81-41d3-be76-aaba4074530b)
DYNAMICS 365 FOR OPERATIONS TEAM MEMBERS (f5aa7b45-8a36-4cd1-bc37-5d06dea98645)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
FLOW FOR DYNAMICS 365 (1ec58c70-f69c-486a-8109-4b87ce86e449)
FLOW FOR DYNAMICS 365 (7e6d7d78-73de-46ba-83b1-6d25117334ba)
OFFICE FOR THE WEB (e95bec33-7c88-4a70-8e19-b10bd9d0c014)
POWERAPPS FOR DYNAMICS 365 (52e619e2-2730-439a-b0d3-d09ab7e8b705)
PROJECT ONLINE ESSENTIALS (1259157c-8581-4875-bca7-2ffb18c51bda)
SHAREPOINT (PLAN 2) (5dbe027f-2339-4123-9542-606e4d348a72)"
"DDYN365_CDS_DYN_P2 (d1142cfd-872e-4e77-b6ff-d98ec5a51f66)
DYN365_TALENT_ENTERPRISE (65a1ebf4-6732-4f00-9dcb-3d115ffdeecd)
Dynamics_365_for_Operations (95d2cd7b-1007-484b-8595-5e97e63fe189)
Dynamics_365_for_Retail (a9e39199-8369-444b-89c1-5fe65ec45665)
DYNAMICS_365_HIRING_FREE_PLAN (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
Dynamics_365_Onboarding_Free_PLAN (300b8114-8555-4313-b861-0c115d820f50)
FLOW_DYN_P2 (b650d915-9886-424b-a08d-633cede56f57)
POWERAPPS_DYN_P2 (0b03f40b-c404-40c3-8651-2aceb74365fa)","COMMON DATA SERVICE (d1142cfd-872e-4e77-b6ff-d98ec5a51f66)
DYNAMICS 365 FOR TALENT (65a1ebf4-6732-4f00-9dcb-3d115ffdeecd)
DYNAMICS 365 FOR_OPERATIONS (95d2cd7b-1007-484b-8595-5e97e63fe189)
DYNAMICS 365 FOR RETAIL (a9e39199-8369-444b-89c1-5fe65ec45665)
DYNAMICS 365 HIRING FREE PLAN (f815ac79-c5dd-4bcc-9b78-d97f7b817d0d)
DYNAMICS 365 FOR TALENT: ONBOARD (300b8114-8555-4313-b861-0c115d820f50)
FLOW FOR DYNAMICS 365(b650d915-9886-424b-a08d-633cede56f57)
POWERAPPS FOR DYNAMICS 365 (0b03f40b-c404-40c3-8651-2aceb74365fa)"
"EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
AAD_EDU (3a3976ce-de18-4a87-a78e-5e9245e252df)
AAD_PREMIUM (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
RMS_S_PREMIUM (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
RMS_S_ENTERPRISE (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MFA_PREMIUM (8a256a2b-b617-496d-b51b-e76466e88db0)
ADALLOM_S_DISCOVERY (932ad362-64a8-4783-9106-97849a1a30b9)
INTUNE_A (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)
INTUNE_EDU (da24caf9-af8e-485c-b7c8-e73336da2693)
WINDOWS_STORE (a420f25f-a7b3-4ff5-a9d0-5d58f73b537d)","Exchange Foundation (113feb6c-3fe4-4440-bddc-54d774bf0318)
Azure Active Directory for Education (3a3976ce-de18-4a87-a78e-5e9245e252df)
Azure Active Directory Premium P1 (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
Azure Information Protection Premium P1 (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
Azure Rights Management (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
Microsoft Azure Multi-Factor Authentication (8a256a2b-b617-496d-b51b-e76466e88db0)
Microsoft Defender for Cloud Apps Discovery (932ad362-64a8-4783-9106-97849a1a30b9)
Microsoft Intune (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)
Microsoft Intune for Education (da24caf9-af8e-485c-b7c8-e73336da2693)
Windows Store Service (a420f25f-a7b3-4ff5-a9d0-5d58f73b537d)"
"AAD_PREMIUM (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
RMS_S_PREMIUM (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
ADALLOM_S_DISCOVERY (932ad362-64a8-4783-9106-97849a1a30b9)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
RMS_S_ENTERPRISE (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MFA_PREMIUM (8a256a2b-b617-496d-b51b-e76466e88db0)
INTUNE_A (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)","AZURE ACTIVE DIRECTORY PREMIUM P1 (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
AZURE INFORMATION PROTECTION PREMIUM P1 (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
CLOUD APP SECURITY DISCOVERY (932ad362-64a8-4783-9106-97849a1a30b9)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
MICROSOFT AZURE ACTIVE DIRECTORY RIGHTS (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MICROSOFT AZURE MULTI-FACTOR AUTHENTICATION (8a256a2b-b617-496d-b51b-e76466e88db0)
MICROSOFT INTUNE (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)"
"AAD_PREMIUM (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
AAD_PREMIUM_P2 (eec0eb4f-6444-4f95-aba0-50c24d67f998)
RMS_S_PREMIUM (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
RMS_S_PREMIUM2 (5689bec4-755d-4753-8b61-40975025187c)
EXCHANGE_S_FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
RMS_S_ENTERPRISE (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MFA_PREMIUM (8a256a2b-b617-496d-b51b-e76466e88db0)
ADALLOM_S_STANDALONE (2e2ddb96-6af9-4b1d-a3f0-d6ecfd22edb2)
ATA (14ab5db5-e6c4-4b20-b4bc-13e36fd2227f)
INTUNE_A (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)","AZURE ACTIVE DIRECTORY PREMIUM P1 (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
AZURE ACTIVE DIRECTORY PREMIUM P2 (eec0eb4f-6444-4f95-aba0-50c24d67f998)
AZURE INFORMATION PROTECTION PREMIUM P1 (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
AZURE INFORMATION PROTECTION PREMIUM P2 (5689bec4-755d-4753-8b61-40975025187c)
EXCHANGE FOUNDATION (113feb6c-3fe4-4440-bddc-54d774bf0318)
MICROSOFT AZURE ACTIVE DIRECTORY RIGHTS (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MICROSOFT AZURE MULTI-FACTOR AUTHENTICATION (8a256a2b-b617-496d-b51b-e76466e88db0)
MICROSOFT CLOUD APP SECURITY (2e2ddb96-6af9-4b1d-a3f0-d6ecfd22edb2)
MICROSOFT DEFENDER FOR IDENTITY (14ab5db5-e6c4-4b20-b4bc-13e36fd2227f)
MICROSOFT INTUNE (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)"
"AAD_PREMIUM (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
RMS_S_PREMIUM (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
ADALLOM_S_DISCOVERY (932ad362-64a8-4783-9106-97849a1a30b9)
EXCHANGE_S_FOUNDATION_GOV (922ba911-5694-4e99-a794-73aed9bfeec8)
RMS_S_ENTERPRISE (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
MFA_PREMIUM (8a256a2b-b617-496d-b51b-e76466e88db0)
INTUNE_A (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)","Azure Active Directory Premium P1 (41781fb2-bc02-4b7c-bd55-b576c07bb09d)
Azure Information Protection Premium P1 (6c57d4b6-3b23-47a5-9bc9-69f17b4947b3)
Cloud App Security Discovery (932ad362-64a8-4783-9106-97849a1a30b9)
Exchange Foundation for Government (922ba911-5694-4e99-a794-73aed9bfeec8)
Microsoft Azure Active Directory Rights (bea4c11e-220a-4e6d-8eb8-8ea15d019f90)
Microsoft Azure Multi-Factor Authentication (8a256a2b-b617-496d-b51b-e76466e88db0)
Microsoft Intune (c1ec4a95-1f05-45b3-a911-aa3fa01094f5)"
